video_id,category,Likes_Actual,Likes_Predicted
CNBGEWRdeIM,Howtoand Style,4467,4069
hbcH02YynOA,Howtoand Style,21112,58793
Gl_uGsdG4Do,Entertainment,31594,26878
maAa7J3iEM8,Entertainment,24206,33018
VUbsFtLkGN8,Newsand Politics,24840,28135
D5D90CLAILY,Entertainment,4657,14331
cAamrkLjIuM,Entertainment,3773,5404
8JfMdhrbehY,Gaming,39322,30531
nQ1aD_3igFE,Filmand Animation,73,29163
R8WBN3fJmwM,Howtoand Style,55218,108060
QgOXIEhHU1Y,Music,718959,608164
vRWH9GQ2J90,Entertainment,18408,25216
oyC4lLTOyL8,Education,12328,6393
wwX-RSqxEXc,Entertainment,2537,3866
84iujjDAqHw,Filmand Animation,1347,30156
NYizLfEYKuY,Howtoand Style,2138,4055
O8bszsJ0D7I,Peopleand Blogs,150360,97386
f5Y3cf3MFIw,Education,21742,27050
cy9W-ZywVPc,Filmand Animation,176040,180114
9JQ2gHDPnDY,Entertainment,44196,53114
AsTdC2RToIA,Howtoand Style,86443,69555
C3_spbo8eVc,Music,27834,34973
JeRtUXTQ_aQ,Music,43510,47351
Y_8PXU6_BR4,Comedy,761,5280
fbL1ZoAQgUU,Science and Technology,9240,27137
GM1QDBvzm1Y,Entertainment,1145,52021
9x8JN8zDqis,Howtoand Style,53082,34462
R1TSiB9OuVM,Music,82255,83651
99t4EBwIAt8,Entertainment,102734,51167
ffxKSjUwKdU,Music,2423625,1727975
qCSu-X_aEvo,Comedy,25782,49744
yArprk0q9eE,Education,50496,28828
zUrDUxh5xS0,Education,16597,12466
uVcvhKTVZ8g,Gaming,160896,352584
vQiiNGllGQo,Petsand Animals,2529,15692
phGlo_TNDp0,Filmand Animation,55,28777
m7lFyINZlBs,Entertainment,10725,28871
#NAME?,Education,1253,335
TN7LvuEpDIE,Peopleand Blogs,31519,16327
1Znl8OUBa_o,Entertainment,276406,224419
J75enyWdbBM,Music,93903,144283
C7mxTEskjQg,Petsand Animals,7756,20064
W8_T7MMywcs,Entertainment,1584,4282
8d_202l55LU,Newsand Politics,5930,-166666
42ZE4DCJkEo,Entertainment,48187,57781
t_bnyOOFDNM,Entertainment,21584,86641
hEnWzvzVMaA,Entertainment,202922,153020
ZIbI0ekrrZU,Sports,1908,20810
wbxblKFtGCg,Music,34023,41670
5SNX4JuM39c,Sports,2384,13441
54BVvP7zvDQ,Entertainment,30172,36657
9H2SSvQ8ihA,Filmand Animation,6642,88555
i5qOzqD9Rms,Filmand Animation,287119,352841
I92OeEHWmTc,Music,1329,20976
ggpoZyF2lU0,Entertainment,13316,10344
34gHoxqZlJc,Education,9652,5460
fzmM0AB60QQ,Entertainment,36129,66377
vRWH9GQ2J90,Entertainment,19558,27875
tgHnvbYlW2k,Traveland Events,234,9785
IkV5VpEROW0,Peopleand Blogs,38583,36590
hmkSBiZ6XoQ,Entertainment,89696,321551
MfFFNck87eE,Comedy,6040,7177
D818vkK10UQ,Sports,8542,15266
KaTr8JC0hFA,Howtoand Style,21763,15453
JnepCulEQOo,Autosand Vehicles,1137,30541
cY-fuk44Lu8,Newsand Politics,1023,6551
Srl96IoeWJs,Science and Technology,1420,115
gmgI-B5pKzs,Newsand Politics,43,1715
DCcA4FyWeXI,Gaming,2839,9282
zy0b9e40tK8,Entertainment,5642,11726
PLTC0h013S0,Newsand Politics,1371,4648
RWzZeA2GMsk,Music,8619,22091
Nd3zqXro_P0,Newsand Politics,15368,19333
rwFfo61fVSY,Peopleand Blogs,5349,14198
RkHuWjiR-LM,Music,14338,25622
nt00QzKuNVY,Science and Technology,17700,38655
F86S9Uc4mP4,Entertainment,9367,34605
4lm75v4Ndlg,Entertainment,47873,37880
BN7rNfOsBJo,Peopleand Blogs,37003,38212
zTY7dvFJbXY,Music,27967,31043
WOAvDQNNaCA,Music,13488,24984
EbbL8NhdTQE,Filmand Animation,21297,40721
psnbQ_sF-yE,Comedy,135686,68372
xxQhWrAcQnE,Entertainment,7533,102385
rYnmrkMizdc,Entertainment,10402,12808
OgcqNuWfFFA,Peopleand Blogs,6649,9738
DMlITdf3w-o,Traveland Events,29513,43723
vRWH9GQ2J90,Entertainment,20537,29885
CiFnp-oKZQc,Peopleand Blogs,7662,21963
T9UHD30MSGk,Howtoand Style,11427,21379
Qp7QJpLhOs4,Howtoand Style,5558,4741
U0z-x5O_Jpw,Entertainment,15323,27255
h33u2eeVqXo,Entertainment,3056,10037
032BPsxhreM,Entertainment,39,2845
jiZfc0b2t3Q,Sports,10854,28164
qMnjdV-eFuM,Howtoand Style,14061,13715
bPZFQ6i759g,Science and Technology,4612,3003
817P8W8-mGE,Music,965595,753733
Aj5oA0YxCi0,Peopleand Blogs,5336,8171
NjMd89dggAk,Music,24475,28968
Dv4Ph97jv44,Entertainment,46718,34513
-5aaJJQFvOg,Music,93451,46095
1mpdJcGj8Qg,Science and Technology,9110,5757
pCteBhr4dGY,Entertainment,17430,22864
rQQjjYyZpa4,Education,11510,24788
oFfMN6lPnlA,Entertainment,39569,29452
wcy08U4FC-Y,Peopleand Blogs,740,6348
Uy7yJdq1yhg,Howtoand Style,132427,102500
wI89nVn6LHk,Entertainment,19796,45707
kiE71P138rc,Sports,14693,113546
f04asn4oe4Q,Entertainment,59162,58800
Ox-DSihhpBM,Comedy,4995,9970
B7AjF4of300,Sports,16390,35056
y_WoOYybCro,Entertainment,129106,61870
XcdLVKYsHHU,Music,352929,173323
9KIP-Ncp2jU,Peopleand Blogs,182,6434
U0z-x5O_Jpw,Entertainment,15473,27581
dc89yyOS0Z8,Entertainment,710175,630668
ufynqs_COF4,Music,435179,320495
QBL8IRJ5yHU,Howtoand Style,303724,241357
T2uyIBURMjs,Gaming,26273,38589
p8brfJAULgc,Entertainment,1411,4163
hlGm5tse8ek,Newsand Politics,2125,17467
XXXqaYls50o,Entertainment,1497,5440
DtWriozwdR0,Entertainment,1082,3952
GKBI_bVFSfs,Autosand Vehicles,28582,127803
eQVhAN7-IAw,Music,38795,37580
_s1M-rkDO8Q,Entertainment,649,3542
n30k5CwLhS4,Filmand Animation,828,30006
Hq4jk71B1Hk,Howtoand Style,4168,5696
M79o2UejYKo,Howtoand Style,101339,84899
jiZfc0b2t3Q,Sports,9240,24368
Gv1xjf8BUrY,Comedy,73129,58923
Hh-YcWJTt7Y,Entertainment,17921,23115
Iay3Wu6wybA,Music,33481,55529
rxmtHVSVjdo,Music,287024,231103
BqLwMIA-HlY,Entertainment,295,6691
oS2MW3YIJew,Music,60203,52166
4d07RXYLsJE,Science and Technology,3,-1828
hu_4yAZVNsU,Entertainment,24213,67519
VvEGctiW7io,Howtoand Style,8006,8712
GWMKelv5Bmw,Comedy,68591,53353
8gcUmiOlM1M,Entertainment,2670,6079
e22yH5hUQ_A,Newsand Politics,15607,20823
8h2rlhsN9DI,Newsand Politics,4147,6968
hdoLeKGoSjw,Comedy,32331,67121
kNg_RFDYpTw,Howtoand Style,14913,8824
AkCLxl3MzNA,Education,47460,56626
x_joMJBrT34,Comedy,48832,55950
2jhwGiO5XJ8,Entertainment,124,2915
bTfJa_Qb5T0,Howtoand Style,84564,60065
vZzIS17HexE,Entertainment,309,3263
ESKmRiLjNpg,Newsand Politics,21376,37485
lsyXtbi9znw,Entertainment,12867,20576
avnapsraeXM,Peopleand Blogs,5142,11176
515lLZS082U,Entertainment,53550,61080
Gw-Mm-hS_UY,Comedy,80759,52989
SA5ZUHsst8s,Petsand Animals,5115,18686
eZSAIm_pzv4,Sports,19440,84625
CbfnCflL4-E,Filmand Animation,2428,36768
ySBjb4_JGtY,Howtoand Style,4381,2293
bT9HPXKP5dI,Comedy,6,3772
SQsPvrev_bQ,Education,116006,47405
u0-pfzKbh2k,Traveland Events,7834,37711
D6Oy4LfoqsU,Entertainment,37914,28602
ffxKSjUwKdU,Music,1386616,763046
90CCjgX0n20,Entertainment,22510,196569
vAuO3bHxSpc,Peopleand Blogs,156407,124685
r2ys-AimNbE,Filmand Animation,62380,60507
PaumoJFmHlY,Music,40178,46797
T4FAg5A4wQk,Music,241180,151809
XaKDp3ijSx0,Comedy,24113,84810
9JQ2gHDPnDY,Entertainment,48547,57704
f4FuOi9rvKw,Filmand Animation,85559,65553
Swv1il6PpN4,Traveland Events,11793,20759
xTlNMmZKwpA,Music,1580402,1358222
QOksZ8VogRw,Music,29425,37211
feYykx3Fq-k,Petsand Animals,19030,24335
JZoO1Ftj-bM,Filmand Animation,58224,84084
_7985zBEM3o,Peopleand Blogs,169558,127526
IbVR4kzVQrk,Entertainment,731,5034
baj6llvgpWA,Music,133210,163486
au5hwGS4KRE,Newsand Politics,3080,15465
PLTC0h013S0,Newsand Politics,736,2598
zT4DJKkN_Do,Howtoand Style,7626,11377
M-Rl_kUU4vk,Howtoand Style,7056,5427
WeyLEe1T0yo,Newsand Politics,30250,32042
Y2-JjnW3w2g,Entertainment,1537,6661
2fJIRQJ39eA,Entertainment,804,4577
oRSVrtKph_k,Music,153336,94288
wb49-oV0F78,Filmand Animation,221556,364828
TmzVBGf6uKk,Entertainment,33911,20200
IjvXgzSa1Dk,Howtoand Style,33214,20031
oSEeK9yDNQI,Gaming,175223,142294
rH_sH0jPVTg,Newsand Politics,368,2778
K1uiJIl614c,Comedy,715,4984
sefscV3GvWM,Autosand Vehicles,1928,28916
ek1ePFp-nBI,Entertainment,159080,248676
vjI4Alon-3Q,Music,716273,668887
_pP_C7HEy3g,Science and Technology,6791,5436
K5x_3QzLY0U,Education,8542,8659
DFZmEaNqdNc,Filmand Animation,1717,29524
GyDq6ZD4VBo,Newsand Politics,124,2697
6S9c5nnDd_s,Filmand Animation,346586,334728
5DsBQiYNwuk,Sports,41780,31613
MpaHR-V_R-o,Gaming,40168,38333
Tn8hOPeAnIM,Peopleand Blogs,171349,92184
rEdl2Uetpvo,Howtoand Style,56212,18676
_Ybm_ZNLu0w,Education,23924,34403
m1-rpd3S-48,Music,286429,181233
xLvkFer6aOY,Filmand Animation,7786,36933
_JhaVNJb3ag,Petsand Animals,11212,46087
NsFna-Z1MjU,Gaming,71967,150120
IOLzpBzUXZs,Autosand Vehicles,1899,37473
2yCp-Dj5-7c,Entertainment,912,5122
oRArmtMA9AI,Music,331758,330561
18QHSoWPygQ,Entertainment,23983,32026
p_IwENcMPOA,Music,37289,52655
oFqHvacY9Kk,Music,5126,20640
QaASZecxQww,Entertainment,19,2687
tl4I1b6cHKc,Entertainment,89628,35595
kxMC7g_sKjw,Comedy,42470,82683
CWAX-tiepMo,Filmand Animation,49981,125466
pKkf2KCc6xo,Entertainment,23442,82250
Wh1L0rOaa88,Sports,251296,231268
WbQUT3vNUtE,Peopleand Blogs,17282,12176
wDl6MlgL8PM,Howtoand Style,23136,12014
uKkbfxTHJGI,Music,96198,78408
fLwKs5yslSU,Comedy,161480,70208
9sbnGfWaOwQ,Howtoand Style,13233,11296
JNyZ49q4vrU,Comedy,160966,114299
272qtYHyylk,Comedy,57625,44278
6gFj1XJ6b5o,Sports,13360,18452
7HIt7pA4WqY,Petsand Animals,5832,20461
Y-R3QdTGeLg,Sports,566,18144
l3vbvF8bQfI,Music,97227,75162
5y0ARoVF6Qg,Peopleand Blogs,786,7639
WKPIEWcGoVo,Comedy,50489,36293
oSEeK9yDNQI,Gaming,264214,293473
D_CZ8v9uZJY,Howtoand Style,56241,410569
6hb0GOOFQwI,Comedy,806,4332
3LJh6TReA5w,Entertainment,570,3305
nzPcwk6O1Ks,Entertainment,3726,9758
AkCLxl3MzNA,Education,54368,58816
LQicq60aJaw,Newsand Politics,8188,33948
q9bGAAYR2MY,Comedy,5645,7225
4HU6Z7anycw,Filmand Animation,278048,182538
vnuk6bbPXeY,Entertainment,5683,8196
fKpCAZy4IXg,Autosand Vehicles,163,28686
rdJdJpwmcKU,Entertainment,19524,21618
nCMGU846iTI,Howtoand Style,11036,12392
dvJWgErHi7A,Entertainment,90,3409
WQd6x4KmVhA,Music,565,18643
jTW5_KvkGoE,Music,15597,38801
HMU5njzTAK0,Filmand Animation,3127,29809
VVMCz04CmlA,Entertainment,157751,129142
J-dv_DcDD_A,Music,1264536,954177
IFasecLYzD0,Traveland Events,6359,13464
tTkOuNrpqWQ,Science and Technology,6550,8048
7NcVNt7zQJM,Music,5216,21638
eFjFxgHedgM,Entertainment,55112,88990
ORDHYULS2NM,Sports,1123,13725
eMkZ8GEVgUw,Science and Technology,27560,47087
DxSf6Nb_I7o,Entertainment,3882,8502
#NAME?,Science and Technology,48366,23773
6S9c5nnDd_s,Filmand Animation,329785,306700
V1rt0t21vQw,Peopleand Blogs,2668,10442
F8CR9IP7Mog,Music,18249,30123
BGk6_KEFtLE,Science and Technology,45,-1706
sW5HaEsnuMI,Science and Technology,27850,27577
92HCNclQOYo,Entertainment,7718,9252
YZ1UN5gvLjQ,Entertainment,93985,72049
UwdLlnPaRAU,Sports,19849,27257
nVrkQyLS4oE,Entertainment,27724,14311
4wIBCoxuOJ0,Education,17462,8364
hlb3gGNBHFE,Peopleand Blogs,23677,20585
_KEN-cxmGw8,Autosand Vehicles,9038,52374
l884wKofd54,Music,224741,368969
jiZfc0b2t3Q,Sports,8800,23198
CJRw18MtRPg,Science and Technology,37659,75892
PFH046Fh3ps,Entertainment,14669,27387
jxWJLs7_doc,Peopleand Blogs,90339,37810
CiFnp-oKZQc,Peopleand Blogs,6324,18847
_lUiJsnGXh8,Filmand Animation,41367,74771
KObL442PWhQ,Entertainment,34085,32025
trcditUaQJg,Entertainment,77932,48539
fFSmOE0Uxms,Peopleand Blogs,61125,35132
-5aaJJQFvOg,Music,126004,56321
K7XsnDRtAcw,Petsand Animals,5474,17655
p_IwENcMPOA,Music,24412,38318
gNvNMWiMxUE,Comedy,59830,111351
#NAME?,Music,8683,32823
RZfqUAZddmk,Howtoand Style,5045,5434
30HOemteiKQ,Sports,4723,25171
30UjfElERlc,Newsand Politics,121,1673
Lj6Y6JCu-l4,Music,97980,61344
ooyjaVdt-jA,Gaming,342142,279518
CMJblEavb7g,Entertainment,1825,4288
asu37n6sEBY,Music,10211,29130
wbSwFU6tY1c,Science and Technology,375777,465151
BN7rNfOsBJo,Peopleand Blogs,43858,43998
exsOim0Lyl4,Newsand Politics,21819,22783
20DPgRoyQn0,Peopleand Blogs,86953,161067
r-8NzNW6mXs,Education,10324,5804
DhEjpq88wGw,Entertainment,8846,12277
xf-dywd3zx0,Entertainment,457519,176381
883Omd2YqXE,Sports,2294,14385
CUNq2_VjRn4,Filmand Animation,342491,246391
n-DTjpde9-0,Entertainment,79295,73419
aD5dCMBeySA,Peopleand Blogs,1112,7234
amtC28yfYCM,Comedy,6308,14823
NuZJQ-YS7_w,Newsand Politics,267,2405
BqLwMIA-HlY,Entertainment,307,7009
XeLIvgsYdFI,Entertainment,8466,14459
n5LoVcVsiSQ,Entertainment,32955,153272
5TLANg1GC7U,Entertainment,70432,70164
lOT0GOyw2pY,Newsand Politics,18723,27409
qfqVkEYQ1Ls,Newsand Politics,70386,156468
xoeObnVyBug,Newsand Politics,52,1938
9WXQr3WVrbU,Newsand Politics,5107,24464
aphpJi5jKrM,Peopleand Blogs,14595,18328
NOciiz9WK5Y,Music,17321,29177
WF82ABLw8s4,Entertainment,11734,19929
LK3Yz9UpP_A,Howtoand Style,10192,8866
GZMrivD2Aok,Entertainment,3780,7909
a30K69hUJyo,Entertainment,21495,28147
Z2ttpo7c95s,Newsand Politics,5089,26664
oyLWPWydvyo,Filmand Animation,11310,39963
_uLpgrcLOZM,Entertainment,5021,18922
zvFQWPEuNJA,Entertainment,13661,19273
NgloGi5xEa8,Entertainment,32945,28769
AJYb0Yom5UQ,Comedy,355,6998
4GZBn4_SfQQ,Science and Technology,1940,7652
zLuhCfBqf5U,Howtoand Style,34560,20093
oJToMo97UOU,Filmand Animation,8906,37263
16W7c0mb-rE,Education,120993,63768
UhiXEgqhBWs,Music,40731,58820
w7WsuNNLcNw,Petsand Animals,4594,17503
XXXqaYls50o,Entertainment,1297,4625
MIQKlHSD89E,Petsand Animals,50830,46649
5SNX4JuM39c,Sports,1512,12471
rM7t9jLrNnE,Education,5550,3518
WB8ozD7l02w,Gaming,19422,20280
fupYIggOq38,Entertainment,20113,44658
efNXlVeeLIw,Entertainment,13326,21318
r4VJ8o6yqzM,Entertainment,38250,45943
-R9F2_D76TE,Education,7468,7147
Sg_Gmb0ntfw,Entertainment,1298,81798
dH4ZXmeEJXs,Entertainment,254351,534519
JDnfux-fSJU,Entertainment,13214,6976
RBbkCEHBw_I,Howtoand Style,12083,18678
xe5tXZs-iWw,Science and Technology,20445,23812
1FJD7jZqZEk,Entertainment,184363,303566
g30Rhk82rmg,Filmand Animation,75945,125009
rcGFrdopXxo,Entertainment,18073,74952
UUkn-enk2RU,Entertainment,419181,403285
XwDTzD75fT4,Music,14123,29886
Hk5dxn5dj2M,Sports,352227,293221
8Ojf1RVqRn4,Entertainment,210,11864
KNxUDJ8_qI0,Entertainment,143641,64784
_Ybm_ZNLu0w,Education,24331,35073
uLWBWUwIx64,Entertainment,19900,37347
I-5CODzeGEE,Filmand Animation,4369,32733
wDl6MlgL8PM,Howtoand Style,24110,12765
t4pRQ0jn23Q,Entertainment,95722,94170
sbcbvuitiTc,Sports,2017,28101
RqAFeV8Bosc,Sports,776,14455
a2bjPDkFR40,Entertainment,16327,16209
LcExeXLNKyY,Petsand Animals,1435,15335
8LSpT5xF3UI,Newsand Politics,883,3246
3ToRIUoXmIw,Entertainment,33481,19232
qCSu-X_aEvo,Comedy,15117,29506
62GUa_XUosE,Filmand Animation,29,28690
#NAME?,Education,12068,7553
SoKQzAhXkbw,Entertainment,11856,16062
0KRpcUAtg00,Howtoand Style,40430,22165
RF-Mqs2qC-M,Entertainment,269215,268065
LTNOYZ44ywM,Newsand Politics,429,4944
Di4QJUCElgs,Peopleand Blogs,18259,17923
fQjGRb4-IQM,Petsand Animals,5412,22509
nr0PF7PukJw,Comedy,25215,20388
TjXQzRWmb_I,Filmand Animation,52026,124847
b03U6BYF9L0,Science and Technology,47672,55327
bAHAwesTLB4,Peopleand Blogs,310,12710
oKeF7K2VZtQ,Peopleand Blogs,3298,7292
yh1NAMi2oLg,Traveland Events,1218,47422
X2BfTXIwABo,Autosand Vehicles,7192,37134
qUmfriZoMw0,Filmand Animation,31250,221919
WhJIUtMK1tU,Entertainment,5844,6472
q8kLoRnzgLQ,Education,14935,12448
lD0etN63KCg,Music,203,18543
qT0mpVcH3ZU,Comedy,122570,54129
MTf2X6EHyLQ,Science and Technology,10721,6010
dWLDoQ0Kus8,Peopleand Blogs,21882,24171
6FbdqwlR0H4,Entertainment,51428,40681
weebcQPRGUE,Petsand Animals,3251,16689
YqC5loCFMtk,Howtoand Style,9953,8381
t7Fa1GUf-LE,Music,7859,21969
wG7byaLSmFU,Education,10439,10164
SKV6h_5XFbk,Comedy,277432,258457
Lg5x-YWxpco,Entertainment,11544,41175
4k9bXpi1tU4,Comedy,151144,93387
XrvedhkDN5A,Entertainment,15876,26977
qfqVkEYQ1Ls,Newsand Politics,68486,149398
_r9GPgvN8As,Entertainment,4407,11889
mD4jp2HHu0g,Filmand Animation,201309,230849
eljAjPH6zQI,Howtoand Style,42188,25818
w8UI8r9Ccwk,Science and Technology,22120,26129
3MA_64gyaA0,Howtoand Style,15036,13426
ill2cgCyTUc,Peopleand Blogs,72117,64761
u6unJQownW4,Music,424687,573252
t0VsbEqfAvo,Entertainment,60218,152044
hhiD-TKYqHk,Sports,4123,22988
sTnCS91HgcE,Entertainment,3477,4995
TzQe4sqjZT8,Filmand Animation,799,30412
lV3eV9w0h0U,Howtoand Style,52401,28385
BmMuLuG1yW8,Entertainment,9320,24134
v2OTO6UEVAo,Newsand Politics,7538,22816
qCSu-X_aEvo,Comedy,26807,51779
o2m06SDQJCI,Education,4304,5785
xDsMX18qSfE,Education,12830,12953
oLDbO545aKQ,Music,195543,119549
lH4WpBbX0oE,Filmand Animation,37,28539
jehMXPadHS0,Entertainment,4990,8745
CRiBnM9l4N4,Howtoand Style,77162,58321
8D7c9CY7vXk,Filmand Animation,2380,31577
YI3tsmFsrOg,Education,228385,155109
Yg8jdBLTtfo,Entertainment,35069,39060
paNVYGfGrqI,Newsand Politics,504,5830
3WlhLmh7uiQ,Petsand Animals,29131,51489
xsqInns6LXQ,Entertainment,95002,77462
98QDI87DdcY,Autosand Vehicles,2373,30624
s_LxZx42sIk,Education,5444,2136
d-HPZL6AU64,Peopleand Blogs,193219,135224
OCLaeBAkFAY,Education,24081,13209
IfkWuQY0ti8,Filmand Animation,1911,33539
hYirFqEc8Tg,Sports,398740,362580
h-w7QZo0XSc,Filmand Animation,30753,62359
_kwsw07w8lU,Howtoand Style,41730,30304
hhiD-TKYqHk,Sports,4153,23207
6sHIq41sI-w,Music,416007,277993
JpR_JaVguBk,Entertainment,10934,10365
E21NATEP9QI,Newsand Politics,24224,28241
cpxwX6KvWbQ,Peopleand Blogs,21650,23739
XcSMdhfKga4,Entertainment,46369,78371
t9JlSrTH9r0,Entertainment,1988,6223
JZ2fRE_nkak,Howtoand Style,34472,47214
dOv-1NG-YKc,Peopleand Blogs,60110,58144
2GjJ85MImlo,Howtoand Style,47553,27913
kzFHjyysXr0,Comedy,86426,44460
90uhxbfUfC4,Entertainment,252,3392
6SuMbFuKDf8,Music,405634,412840
Ugcz3EaGodE,Petsand Animals,13496,25381
Kw0ih4jPOBo,Music,8244,31799
og3aFSeEm94,Peopleand Blogs,55483,50937
f4FuOi9rvKw,Filmand Animation,85788,65791
0GKC_nj7B44,Filmand Animation,4124,40596
IZNAp5g-nPQ,Entertainment,53822,60352
WbQUT3vNUtE,Peopleand Blogs,17077,12083
GFU-y2ldabU,Peopleand Blogs,6843,13737
wRGldR_SQAA,Peopleand Blogs,0,4909
9Tb3xPmr3yg,Newsand Politics,576,5035
UWz4LPyoSw4,Science and Technology,21233,21355
FhllRWReNEE,Peopleand Blogs,306005,1317238
49wGna0UTB8,Entertainment,28683,14959
pKW-ZgBl9eU,Comedy,45585,35009
1Nu_oGucpDI,Music,62758,56000
CaE0JD1X12g,Filmand Animation,60161,86620
Wo5XO8Y8lzE,Filmand Animation,2751,31149
C7mxTEskjQg,Petsand Animals,10213,22831
sYlCztAZ3AA,Howtoand Style,41071,35577
tRbHXZvVMbM,Newsand Politics,20,1562
fCuvR9LEczE,Entertainment,816,3366
DZJod5hUqx4,Entertainment,9974,16172
aEM2kOrrNJI,Music,450936,563325
pFc6I0rgmgY,Entertainment,35844,117998
JOZzku2SrzQ,Comedy,170723,87009
AtbyHpFeVDI,Entertainment,3334,5513
7FA21oJ3-hw,Entertainment,10382,16878
lpFEpDPf490,Peopleand Blogs,22218,14375
OXVm3fhYsEo,Howtoand Style,101285,81765
OG6qjAivguw,Comedy,1268,6428
gsVgqms1slE,Music,12018,24555
DmWm3ar0PiQ,Howtoand Style,25045,17417
0HX039UdGpU,Comedy,50834,45159
km5FAAQLUT8,Gaming,3250,10726
scMSeVaE7Ao,Music,628,27786
ObDgFUTP0PA,Music,45839,45156
H7gh2fmdjCU,Music,129808,136674
Vnn1FhYULrA,Entertainment,1279,4990
#NAME?,Newsand Politics,887,2900
a73YoV2uf6g,Peopleand Blogs,5506,18262
VFreC_yfQqs,Newsand Politics,8,1582
5wKYV-9Tq1o,Entertainment,15843,11756
lWDWVDu01P0,Science and Technology,2120,22304
1e5vRpODASk,Science and Technology,11,-1764
_pP_C7HEy3g,Science and Technology,7001,5646
7UoP9ABJXGE,Music,42538,106345
FHZktpgVW7w,Entertainment,29388,26397
_OZJ03OBJj4,Filmand Animation,38395,81694
9yWnVxe1qp8,Petsand Animals,1112,13574
n1PrGpIekYY,Music,130986,69057
#NAME?,Entertainment,7423,9345
XIxZLrruFpg,Entertainment,11844,15495
ouWuzQb9vNg,Gaming,38640,65208
GtzFWqiVzW4,Entertainment,167,3419
LnFsp6iM5dg,Gaming,146677,126826
djJ6GAplhFU,Filmand Animation,659,29872
FH4SVGKUX8A,Music,979,19149
2WHcBwq2wHc,Sports,94894,77362
08l0K3UyUXE,Newsand Politics,4217,14828
19QxOZU0zkQ,Peopleand Blogs,25182,54783
jhEBBGOD7es,Sports,40343,62774
RQm0nKoODo4,Music,58674,49274
BC19fhyTG_M,Music,520838,312919
fQvGSkTYJSE,Autosand Vehicles,8909,51427
cpxwX6KvWbQ,Peopleand Blogs,20901,23143
1mpdJcGj8Qg,Science and Technology,8390,5547
OWz3Fa_qK5Q,Music,30534,37136
dRfvXL-m7O8,Entertainment,25606,26623
pMpQABKlC-I,Comedy,237013,140787
bWZ_Z5dgrb0,Sports,2740,16588
Vkuj0IaeH3s,Newsand Politics,1741,7680
lSXxEdaOqgU,Music,10379,24530
VonJ4ASDO40,Entertainment,10394,19814
lARpY0nIQx0,Science and Technology,38994,23007
JuhWVxLtfWQ,Sports,2235,16676
sZoZryCb0P0,Music,64947,61005
UwdLlnPaRAU,Sports,16698,24203
yNfI81Am8YM,Education,7869,8138
NBgNCDF4lG8,Music,3249,20592
S0OICOBR19Q,Science and Technology,11773,9539
BjRNY3u3bUw,Entertainment,10523,43865
J0jgpUIbMEo,Howtoand Style,2420,1862
_ASpoeFRTZ0,Education,13945,14705
5Ad2pIlg3Dk,Newsand Politics,3143,17449
ai6NByMmCVU,Entertainment,41681,43098
POcPgCMwYGE,Sports,1553,12650
C-rumHvmqCA,Entertainment,0,272300
Gs26bZTRkdU,Education,22097,17605
sq4hYZlDPec,Gaming,139618,225383
PdbJBDNotf8,Entertainment,27900,32316
ahSKGi_21xg,Comedy,32076,46026
QiIlcKiREUU,Newsand Politics,243,2470
3LNeBf7bOTU,Petsand Animals,22718,30301
tJfDBSWYqU8,Filmand Animation,34062,202572
BOKzXQdA4Nw,Filmand Animation,9195,45392
KxywNVLAf5o,Entertainment,9584,21089
54z8jWNM0bE,Comedy,32121,40959
g4Hbz2jLxvQ,Entertainment,336017,309589
dm6ZSfE5muc,Peopleand Blogs,16028,12428
oSQZ9NiLoxg,Comedy,8842,19181
dwvVhnQTfDk,Comedy,47657,60931
UQHSK-kgONk,Music,3803,21824
rovAxg5A48Q,Science and Technology,38,-1734
cKbl19xeSIQ,Music,78771,47330
fUyU3lKzoio,Science and Technology,181972,249149
mmP1aHJjJ-U,Entertainment,12936,10088
0tO_l_Ed5Rs,Music,15873,20799
lCuewNV_KyQ,Entertainment,11972,15783
#NAME?,Entertainment,16023,15795
EA5Tn5Gw_8s,Music,1163,19114
HxuHo62reRw,Howtoand Style,39336,21735
i1AHCaokqhg,Gaming,14633,17263
tgGJhBTVCW0,Entertainment,7360,7258
I-FHMnfORbo,Howtoand Style,11082,4587
dH4ZXmeEJXs,Entertainment,186009,342177
x9e_8zRuuO8,Music,7961,27216
cQtYcpRGGIY,Howtoand Style,4346,2528
6hIFDfP9rNc,Newsand Politics,1398,3446
9OGr-2g0zVs,Howtoand Style,384,671
aYnyMPc3LQ4,Filmand Animation,218282,279721
6Detw08jRhs,Peopleand Blogs,443,5958
wgiW1uFZYr8,Education,6700,4362
FO6My1joJVc,Entertainment,60172,43469
trcditUaQJg,Entertainment,84861,54612
AtbyHpFeVDI,Entertainment,5240,8725
nNZrc_XvF30,Music,38535,50724
xLvkFer6aOY,Filmand Animation,9540,38737
h_67XloYXTc,Entertainment,35609,46705
SuzlcQc1iks,Peopleand Blogs,53905,63554
IQ2lnlj9WzQ,Howtoand Style,67,6416
UhiXEgqhBWs,Music,34556,40733
266EI7hdjFs,Entertainment,58774,141786
f3cpQZ5qvg4,Entertainment,2082,5873
ZKZwrlNHMkk,Peopleand Blogs,26568,44482
RQm0nKoODo4,Music,64140,52247
CvkOWb1U-LI,Science and Technology,10926,4372
VYmfEx3taAM,Entertainment,20184,49000
0XuOkYlUWIs,Entertainment,166732,127703
